latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-13.71618,27.05868,325.54,1.04,1.02,5/21/22,1151,A,81,6.1NRT,296.48,21.29,D
-14.49942,18.67317,319.75,3.92,1.84,5/21/22,1151,A,75,6.1NRT,299.88,87.61,D
-14.4896,18.70085,315.3,3.9,1.84,5/21/22,1151,A,69,6.1NRT,298.44,68.24,D
-14.49344,18.66479,316.74,3.92,1.84,5/21/22,1151,A,71,6.1NRT,300.54,75.03,D
-13.79263,23.51325,308.26,1.63,1.26,5/21/22,1151,A,44,6.1NRT,297.48,8.8,D
-13.79447,23.49829,309.13,1.63,1.26,5/21/22,1151,A,50,6.1NRT,298.45,10.2,D
-13.79322,23.50642,314.01,1.63,1.26,5/21/22,1153,A,65,6.1NRT,298.44,16.87,D
-12.5062,31.99328,320.44,1.43,1.18,5/21/22,1153,A,69,6.1NRT,304.36,11.79,D
-13.79013,22.67428,314.3,1.88,1.34,5/21/22,1153,A,62,6.1NRT,303.17,13.16,D
-13.28599,25.78228,310.17,1.16,1.07,5/21/22,1153,A,45,6.1NRT,295.86,6.39,D
-14.11239,18.37795,313.55,4.08,1.87,5/21/22,1153,A,53,6.1NRT,296.27,60.62,D
-14.09553,18.37628,316.49,4.08,1.87,5/21/22,1153,A,71,6.1NRT,296.44,80.09,D
-14.09944,18.33778,311,4.11,1.88,5/21/22,1153,A,44,6.1NRT,295.57,46.22,D
-14.11099,18.22349,316.41,4.19,1.9,5/21/22,1153,A,71,6.1NRT,297.47,88.4,D
-14.10858,18.37346,324.3,4.08,1.87,5/21/22,1153,A,80,6.1NRT,296.45,141.84,D
-14.11285,18.33439,312.03,4.11,1.88,5/21/22,1153,A,62,6.1NRT,296.61,55.38,D
-14.12521,18.22092,315.04,4.19,1.9,5/21/22,1153,A,69,6.1NRT,298.84,77.78,D
-13.47983,22.62799,318.54,1.87,1.34,5/21/22,1153,A,72,6.1NRT,303.7,22.55,D
-13.65435,19.99761,336.22,3.02,1.65,5/21/22,1153,A,88,6.1NRT,302.84,158.85,D
-13.65097,20.01782,317.61,3,1.65,5/21/22,1153,A,70,6.1NRT,300.64,50.96,D
-13.65411,19.99087,331.2,3.02,1.65,5/21/22,1153,A,85,6.1NRT,302.52,125.06,D
-13.58705,20.43863,310.32,2.78,1.59,5/21/22,1153,A,48,6.1NRT,300.08,20.79,D
-12.13623,30.9711,311.18,1.25,1.11,5/21/22,1153,A,38,6.1NRT,291.6,8.1,D
-12.13798,30.95982,313.45,1.25,1.11,5/21/22,1153,A,45,6.1NRT,296.31,10.68,D
-13.60802,19.72723,312.43,3.16,1.68,5/21/22,1153,A,60,6.1NRT,298.47,38.49,D
-13.61056,19.72253,311.11,3.16,1.68,5/21/22,1153,A,57,6.1NRT,298.72,33.32,D
-13.037,23.88763,350.33,1.49,1.21,5/21/22,1153,A,96,6.1NRT,302.86,102.02,D
-13.03875,23.87391,322.16,1.5,1.21,5/21/22,1153,A,62,6.1NRT,301.59,24.14,D
-13.17035,22.27834,317.72,1.97,1.37,5/21/22,1153,A,70,6.1NRT,305.17,17.97,D
-12.73021,24.21816,318.05,1.4,1.17,5/21/22,1153,A,73,6.1NRT,297.63,18.03,D
-12.73187,24.20541,319.67,1.41,1.17,5/21/22,1153,A,75,6.1NRT,299.03,20.47,D
-13.35902,18.98846,319.83,3.57,1.77,5/21/22,1153,A,75,6.1NRT,301.2,85.26,D
-13.36251,18.95683,314.23,3.6,1.78,5/21/22,1153,A,61,6.1NRT,299.28,54.02,D
-13.3806,18.32351,313.15,4.03,1.86,5/21/22,1153,A,65,6.1NRT,296.68,68.13,D
-13.38438,18.28705,308.07,4.05,1.87,5/21/22,1153,A,49,6.1NRT,295.49,40.45,D
-13.35054,18.98299,316.95,3.57,1.77,5/21/22,1153,A,44,6.1NRT,299.42,63.56,D
-13.37629,18.31863,315.14,4.03,1.86,5/21/22,1153,A,69,6.1NRT,297.13,79.79,D
-12.86132,21.38842,317.41,2.29,1.46,5/21/22,1153,A,32,6.1NRT,305,21.23,D
-11.96377,27.2273,315.83,1.01,1.01,5/21/22,1153,A,31,6.1NRT,295.19,10.82,D
-12.74055,21.21097,323.29,2.35,1.48,5/21/22,1153,A,66,6.1NRT,302.31,43.68,D
-12.74313,21.18949,320.21,2.36,1.48,5/21/22,1153,A,52,6.1NRT,299.46,30.93,D
-12.71851,21.20326,318.32,2.35,1.48,5/21/22,1153,A,32,6.1NRT,301.23,25.96,D
-12.80398,20.03113,341,2.91,1.63,5/21/22,1153,A,91,6.1NRT,299.93,190.08,D
-12.78939,20.02932,323.51,2.91,1.63,5/21/22,1153,A,78,6.1NRT,298.16,79.11,D
-11.52529,27.59455,316.7,1,1,5/21/22,1153,A,72,6.1NRT,301.06,7.57,D
-12.02821,23.45418,317.5,1.55,1.23,5/21/22,1153,A,73,6.1NRT,300.31,20.9,D
-12.53684,18.83654,311.98,3.57,1.77,5/21/22,1153,A,63,6.1NRT,298.22,41.72,D
-11.82092,23.72216,314.3,1.47,1.2,5/21/22,1153,A,67,6.1NRT,297.93,15.01,D
-11.78545,23.8258,314.93,1.45,1.19,5/21/22,1153,A,69,6.1NRT,301.57,14.8,D
-11.58811,24.84434,311.75,1.24,1.11,5/21/22,1153,A,44,6.1NRT,297.02,8.89,D
-11.68067,24.00319,313.8,1.4,1.17,5/21/22,1153,A,50,6.1NRT,297.18,10.34,D
-11.3637,24.69701,315.5,1.26,1.11,5/21/22,1153,A,45,6.1NRT,298.01,14.08,D
-11.53603,23.28449,310.47,1.57,1.23,5/21/22,1153,A,45,6.1NRT,298.05,10.27,D
-11.58619,22.88578,307.05,1.68,1.27,5/21/22,1153,A,41,6.1NRT,290.85,8.25,D
-11.5358,23.27904,313.6,1.57,1.23,5/21/22,1153,A,54,6.1NRT,299.59,13.63,D
-10.97235,27.08841,310.94,1.01,1,5/21/22,1153,A,21,6.1NRT,297.78,4.98,D
-11.84604,19.96218,314.74,2.86,1.61,5/21/22,1153,A,41,6.1NRT,298.55,33.19,D
-11.47659,22.94337,314.78,1.66,1.27,5/21/22,1153,A,69,6.1NRT,289.44,20.23,D
-11.47847,22.92824,312.41,1.66,1.27,5/21/22,1153,A,59,6.1NRT,288.87,16.3,D
-11.4778,22.93679,321.14,1.66,1.27,5/21/22,1153,A,77,6.1NRT,289.72,34.19,D
-11.85811,19.95693,313.59,2.86,1.61,5/21/22,1153,A,55,6.1NRT,296.38,28.59,D
-10.96591,26.60998,318.43,1.03,1.01,5/21/22,1153,A,70,6.1NRT,294.97,11.71,D
-11.31817,23.81073,311.29,1.43,1.18,5/21/22,1153,A,47,6.1NRT,297.22,11.16,D
-11.31912,23.63659,311.63,1.47,1.2,5/21/22,1153,A,63,6.1NRT,296.92,11.73,D
-10.77285,27.32564,311.62,1,1,5/21/22,1153,A,61,6.1NRT,298.16,3.94,D
-10.95992,26.00104,306.26,1.08,1.04,5/21/22,1153,A,22,6.1NRT,290.73,4.46,D
-10.7342,27.46799,318.8,1,1,5/21/22,1153,A,74,6.1NRT,301.42,9.99,D
-11.48103,21.92966,314.92,1.98,1.37,5/21/22,1153,A,69,6.1NRT,302.5,19.8,D
-10.83175,26.51806,322.39,1.04,1.02,5/21/22,1153,A,78,6.1NRT,298.27,15.21,D
-10.79929,26.68434,312.38,1.03,1.01,5/21/22,1153,A,64,6.1NRT,294.91,4.9,D
-11.29635,22.4714,331.65,1.79,1.31,5/21/22,1153,A,86,6.1NRT,299.09,57.04,D
-11.23021,22.82505,312.8,1.68,1.27,5/21/22,1153,A,55,6.1NRT,298.28,12.8,D
-10.78396,26.01263,318.43,1.07,1.03,5/21/22,1153,A,63,6.1NRT,305.71,11.58,D
-11.11457,23.52344,308.17,1.49,1.2,5/21/22,1153,A,38,6.1NRT,294.1,7.88,D
-11.2325,22.5398,317.46,1.76,1.3,5/21/22,1153,A,63,6.1NRT,299.59,20.6,D
-10.79848,25.70363,316.44,1.1,1.05,5/21/22,1153,A,61,6.1NRT,302.56,6.77,D
-10.78543,25.58927,316.4,1.12,1.05,5/21/22,1153,A,58,6.1NRT,293.19,13.18,D
-10.7868,25.57921,320.58,1.12,1.05,5/21/22,1153,A,55,6.1NRT,297.63,17.62,D
-10.87725,24.75951,311.32,1.23,1.1,5/21/22,1153,A,35,6.1NRT,295.01,7.72,D
-10.8749,24.764,314.31,1.23,1.1,5/21/22,1153,A,47,6.1NRT,297.23,10.93,D
-10.85055,24.49504,313.7,1.28,1.12,5/21/22,1153,A,66,6.1NRT,299.55,10.53,D
-10.85209,24.48349,311.72,1.28,1.12,5/21/22,1153,A,62,6.1NRT,299.46,8.45,D
-11.1599,21.90572,322.01,1.96,1.37,5/21/22,1153,A,78,6.1NRT,301.55,33.38,D
-11.16744,21.74115,309.47,2.02,1.39,5/21/22,1153,A,34,6.1NRT,296.23,7.13,D
-10.68955,25.08751,318.99,1.18,1.08,5/21/22,1153,A,74,6.1NRT,296.64,16.42,D
-10.64136,25.36964,323.83,1.14,1.06,5/21/22,1153,A,68,6.1NRT,302.06,16.61,D
-11.08231,21.79922,310.11,2,1.38,5/21/22,1153,A,48,6.1NRT,294.13,10.83,D
-10.37816,26.79874,318.11,1.02,1.01,5/21/22,1153,A,70,6.1NRT,299.78,10.25,D
-10.25286,27.16538,312.72,1,1,5/21/22,1153,A,63,6.1NRT,300.07,5.55,D
-10.33358,26.59824,316.23,1.02,1.01,5/21/22,1153,A,70,6.1NRT,299.21,9.59,D
-10.59024,24.61466,309.68,1.24,1.11,5/21/22,1153,A,35,6.1NRT,297.25,6.32,D
-10.29469,26.67739,312.2,1.02,1.01,5/21/22,1153,A,62,6.1NRT,299.7,5.82,D
-10.25711,26.87795,332.28,1.01,1.01,5/21/22,1153,A,86,6.1NRT,299.85,25.43,D
-10.24812,26.87662,322.66,1.01,1.01,5/21/22,1153,A,77,6.1NRT,301.07,13.91,D
-10.71804,23.14248,321.31,1.56,1.23,5/21/22,1153,A,77,6.1NRT,299.15,24.69,D
-10.71994,23.12831,312.36,1.57,1.23,5/21/22,1153,A,63,6.1NRT,298.87,10.59,D
-10.42995,25.18217,328.41,1.16,1.07,5/21/22,1153,A,83,6.1NRT,300.61,24.89,D
-11.08906,19.94399,308.9,2.79,1.6,5/21/22,1153,A,29,6.1NRT,285.9,25.94,D
-10.52874,24.23497,309.9,1.31,1.14,5/21/22,1153,A,51,6.1NRT,295.71,8.42,D
-10.37186,25.32165,327.77,1.14,1.06,5/21/22,1153,A,83,6.1NRT,304.43,24.61,D
-10.04443,27.39945,332.38,1,1,5/21/22,1153,A,86,6.1NRT,297.34,24.17,D
-10.04573,27.39041,326.88,1,1,5/21/22,1153,A,61,6.1NRT,300.44,16.86,D
-10.03419,27.40715,318.93,1,1,5/21/22,1153,A,73,6.1NRT,298.2,10.8,D
-10.03549,27.39812,324.11,1,1,5/21/22,1153,A,79,6.1NRT,298.98,15.66,D
-9.87498,28.4436,318.35,1.03,1.01,5/21/22,1153,A,74,6.1NRT,299.02,10.79,D
-10.69323,22.28379,322.41,1.81,1.32,5/21/22,1153,A,78,6.1NRT,301.4,28.77,D
-10.58889,23.00396,322.42,1.59,1.24,5/21/22,1153,A,78,6.1NRT,301.25,26.89,D
-10.4444,23.94695,312.48,1.36,1.16,5/21/22,1153,A,63,6.1NRT,298.11,10.75,D
-10.0723,26.6232,319.8,1.02,1.01,5/21/22,1153,A,63,6.1NRT,297.42,11.96,D
-10.10472,26.39139,313.92,1.03,1.02,5/21/22,1153,A,65,6.1NRT,300.08,6.28,D
-10.10602,26.38206,317.31,1.03,1.02,5/21/22,1153,A,71,6.1NRT,300.27,9.49,D
-9.96144,27.20516,322.26,1,1,5/21/22,1153,A,68,6.1NRT,300.19,11.26,D
-9.96273,27.19612,320.49,1,1,5/21/22,1153,A,57,6.1NRT,297.42,9.39,D
-9.85779,27.79834,314.29,1,1,5/21/22,1153,A,33,6.1NRT,293.74,8.15,D
-10.06963,26.31305,313.64,1.04,1.02,5/21/22,1153,A,64,6.1NRT,298.27,7.77,D
-9.92691,27.19081,324.81,1,1,5/21/22,1153,A,79,6.1NRT,302.03,13.51,D
-10.05749,25.94844,314.42,1.06,1.03,5/21/22,1153,A,58,6.1NRT,295.54,10.4,D
-10.09548,25.47221,315.22,1.11,1.05,5/21/22,1153,A,64,6.1NRT,295.79,10.28,D
-10.09686,25.46222,319.8,1.11,1.05,5/21/22,1153,A,72,6.1NRT,298.24,15.11,D
-10.44658,22.77849,318.82,1.65,1.26,5/21/22,1153,A,74,6.1NRT,300.91,21.61,D
-9.88153,26.53896,318.98,1.02,1.01,5/21/22,1153,A,73,6.1NRT,302.18,10.9,D
-9.88284,26.52974,323.65,1.02,1.01,5/21/22,1153,A,78,6.1NRT,301.61,15.47,D
-9.88415,26.52051,333.14,1.02,1.01,5/21/22,1153,A,86,6.1NRT,300.39,26.97,D
-9.90252,26.3909,336.99,1.03,1.01,5/21/22,1153,A,77,6.1NRT,299.53,33.3,D
-9.87511,26.51918,329.73,1.02,1.01,5/21/22,1153,A,84,6.1NRT,299.92,21.84,D
-9.81414,26.81917,329.42,1.01,1,5/21/22,1153,A,84,6.1NRT,299.04,22.1,D
-9.8505,26.56266,317.61,1.02,1.01,5/21/22,1153,A,71,6.1NRT,300.65,9.58,D
-9.88873,26.02456,310.48,1.06,1.03,5/21/22,1153,A,26,6.1NRT,297.08,5.27,D
-9.89004,26.01512,309.25,1.06,1.03,5/21/22,1153,A,23,6.1NRT,294.54,4.97,D
-9.54485,28.36516,318.33,1.03,1.01,5/21/22,1153,A,74,6.1NRT,299.13,11.37,D
-10.33325,22.42396,319.22,1.74,1.29,5/21/22,1153,A,63,6.1NRT,296.39,22.38,D
-10.20384,22.6202,314.65,1.68,1.27,5/21/22,1153,A,59,6.1NRT,300.69,15.03,D
-10.19047,22.63381,314.44,1.67,1.27,5/21/22,1153,A,65,6.1NRT,299.97,14.75,D
-10.19243,22.61876,311.8,1.68,1.27,5/21/22,1153,A,42,6.1NRT,299.45,10.34,D
-9.99756,22.96814,312.22,1.57,1.23,5/21/22,1153,A,61,6.1NRT,299.28,10.13,D
-9.86229,23.73452,316.94,1.38,1.16,5/21/22,1153,A,71,6.1NRT,299.31,15.49,D
-10.03948,22.20359,314.01,1.79,1.31,5/21/22,1153,A,66,6.1NRT,299.75,17.96,D
-10.25314,20.4881,324.79,2.46,1.51,5/21/22,1153,A,80,6.1NRT,302.75,59.41,D
-10.03091,22.21375,315.89,1.79,1.31,5/21/22,1153,A,67,6.1NRT,299.28,20.18,D
-10.25947,20.48383,325.47,2.46,1.51,5/21/22,1153,A,81,6.1NRT,304.18,57.99,D
-10.25458,20.41495,314.72,2.49,1.52,5/21/22,1153,A,57,6.1NRT,299.46,23.55,D
-9.18669,27.924,323.81,1.01,1.01,5/21/22,1153,A,75,6.1NRT,289.83,20.07,D
-9.91837,22.4406,312.2,1.71,1.28,5/21/22,1153,A,51,6.1NRT,295.69,14.2,D
-9.42732,25.97491,324.11,1.05,1.02,5/21/22,1153,A,79,6.1NRT,298.99,16.86,D
-9.70166,23.80124,328.54,1.36,1.16,5/21/22,1153,A,47,6.1NRT,308.43,27.03,D
-9.80048,23.0716,312.69,1.53,1.22,5/21/22,1153,A,51,6.1NRT,298.94,11.39,D
-9.80233,23.05786,323.29,1.54,1.22,5/21/22,1153,A,74,6.1NRT,300.42,29.41,D
-9.19485,27.16275,312.86,1,1,5/21/22,1153,A,63,6.1NRT,296.36,6.1,D
-9.39316,25.68977,318.75,1.07,1.03,5/21/22,1153,A,66,6.1NRT,295.59,13.17,D
-9.64931,23.71854,318.56,1.38,1.16,5/21/22,1153,A,73,6.1NRT,300.91,16.05,D
-9.74004,22.93553,324.5,1.57,1.23,5/21/22,1153,A,78,6.1NRT,301.87,26.22,D
-9.74186,22.92136,319.82,1.57,1.23,5/21/22,1153,A,48,6.1NRT,302.5,16.25,D
-9.6421,23.72459,316.53,1.37,1.16,5/21/22,1153,A,66,6.1NRT,300.87,13.48,D
-9.75075,22.93141,325.48,1.57,1.23,5/21/22,1153,A,80,6.1NRT,303.17,28.24,D
-9.73969,22.92997,322.73,1.57,1.23,5/21/22,1153,A,77,6.1NRT,302.16,21.9,D
-9.7136,23.04036,317.25,1.54,1.22,5/21/22,1153,A,50,6.1NRT,301.81,13.88,D
-9.28267,26.0286,312.35,1.05,1.02,5/21/22,1153,A,40,6.1NRT,300.53,4.81,D
-9.58302,23.69116,313.07,1.38,1.16,5/21/22,1153,A,50,6.1NRT,300.01,11.74,D
-9.72409,22.61871,321.95,1.65,1.26,5/21/22,1153,A,73,6.1NRT,299.12,29,D
-10.05152,20.02364,310.03,2.65,1.56,5/21/22,1153,A,57,6.1NRT,295.81,23.2,D
-9.68826,22.80673,324.92,1.6,1.24,5/21/22,1153,A,79,6.1NRT,303.22,30.89,D
-9.25533,25.95701,316.31,1.05,1.02,5/21/22,1153,A,69,6.1NRT,300.86,8.33,D
-9.27912,25.78556,321.84,1.06,1.03,5/21/22,1153,A,48,6.1NRT,303.2,10.13,D
-9.16291,26.55126,315.69,1.02,1.01,5/21/22,1153,A,46,6.1NRT,298.6,6.94,D
-9.16421,26.54209,316.58,1.02,1.01,5/21/22,1153,A,40,6.1NRT,301.07,7.79,D
-9.2699,25.78421,321.83,1.06,1.03,5/21/22,1153,A,50,6.1NRT,303.05,10.35,D
-9.27123,25.77459,318.05,1.07,1.03,5/21/22,1153,A,14,6.1NRT,301.34,7.63,D
-9.51451,23.75085,314.82,1.36,1.16,5/21/22,1153,A,67,6.1NRT,297.77,12.24,D
-9.51619,23.73853,318.18,1.37,1.16,5/21/22,1153,A,72,6.1NRT,300.9,17.01,D
-9.75385,21.95772,325.99,1.85,1.33,5/21/22,1153,A,80,6.1NRT,300.71,43.11,D
-9.91674,20.37528,317.55,2.48,1.52,5/21/22,1153,A,65,6.1NRT,302.59,27.66,D
-9.29927,24.72872,317.22,1.19,1.08,5/21/22,1153,A,67,6.1NRT,300.5,11.92,D
-9.36159,24.27769,320.94,1.26,1.11,5/21/22,1153,A,75,6.1NRT,297.53,19.55,D
-9.46136,23.46987,315.2,1.42,1.18,5/21/22,1153,A,66,6.1NRT,295.68,14.51,D
-9.73613,21.39768,328.25,2.04,1.39,5/21/22,1153,A,75,6.1NRT,294.41,54.46,D
-9.77272,21.01394,321.94,2.19,1.44,5/21/22,1153,A,77,6.1NRT,296.19,41.51,D
-9.77984,20.64032,316.51,2.35,1.48,5/21/22,1153,A,70,6.1NRT,298.24,27.58,D
-9.10979,25.68076,313.61,1.07,1.03,5/21/22,1153,A,62,6.1NRT,299.78,7.06,D
-9.11112,25.67108,325.99,1.07,1.03,5/21/22,1153,A,80,6.1NRT,299.51,20.23,D
-9.26488,24.46946,319.89,1.22,1.1,5/21/22,1153,A,47,6.1NRT,298.17,14.39,D
-9.77014,20.63227,316.81,2.35,1.48,5/21/22,1153,A,51,6.1NRT,299.48,28.2,D
-9.42883,23.1094,322.23,1.5,1.21,5/21/22,1153,A,72,6.1NRT,297.34,28.23,D
-9.55603,22.07134,315.57,1.8,1.32,5/21/22,1153,A,47,6.1NRT,300.96,17.31,D
-9.57784,21.90576,320.57,1.86,1.33,5/21/22,1153,A,74,6.1NRT,301.15,28.8,D
-8.96179,26.34334,322.98,1.02,1.01,5/21/22,1153,A,77,6.1NRT,300.59,13.6,D
-9.23047,24.41301,318.26,1.23,1.1,5/21/22,1153,A,71,6.1NRT,295.79,14.19,D
-9.7586,20.18214,318.83,2.55,1.54,5/21/22,1153,A,73,6.1NRT,299.03,39.15,D
-9.76148,20.1588,315.21,2.56,1.54,5/21/22,1153,A,65,6.1NRT,298.18,27.82,D
-7.58888,35.02244,321.26,2.97,1.64,5/21/22,1153,A,77,6.1NRT,297.18,46.24,D
-9.6618,20.74598,318.49,2.29,1.47,5/21/22,1153,A,36,6.1NRT,293.05,34.37,D
-9.75279,20.17622,324.08,2.55,1.54,5/21/22,1153,A,79,6.1NRT,299.3,58.19,D
-7.58953,35.01734,320.43,2.97,1.64,5/21/22,1153,A,58,6.1NRT,297.15,41.68,D
-9.12008,24.76729,316.58,1.17,1.08,5/21/22,1153,A,54,6.1NRT,298.36,10.77,D
-9.12155,24.75671,328.19,1.18,1.08,5/21/22,1153,A,82,6.1NRT,298.43,26.17,D
-8.73958,27.38669,324.14,1,1,5/21/22,1153,A,53,6.1NRT,300.58,14.1,D
-9.11632,24.72349,320.35,1.18,1.08,5/21/22,1153,A,58,6.1NRT,298.29,16.01,D
-9.37425,22.75508,323.37,1.59,1.24,5/21/22,1153,A,77,6.1NRT,302.71,27.25,D
-9.08965,24.77379,313.83,1.17,1.08,5/21/22,1153,A,46,6.1NRT,295.5,8.59,D
-8.70237,27.45471,333,1,1,5/21/22,1153,A,81,6.1NRT,295.84,28.16,D
-8.73606,27.22089,323.27,1,1,5/21/22,1153,A,41,6.1NRT,299.74,15.37,D
-9.03614,25.02076,339.23,1.14,1.06,5/21/22,1153,A,90,6.1NRT,298.88,43.52,D
-9.02662,25.01943,325.68,1.14,1.06,5/21/22,1153,A,80,6.1NRT,298.38,20.91,D
-8.7015,27.27084,347.61,1,1,5/21/22,1153,A,94,6.1NRT,301.26,48.68,D
-9.31117,22.80502,338.91,1.58,1.24,5/21/22,1153,A,85,6.1NRT,297.88,69.87,D
-8.68191,27.27061,325.47,1,1,5/21/22,1153,A,80,6.1NRT,298.38,17.65,D
-8.6832,27.26162,316.63,1,1,5/21/22,1153,A,45,6.1NRT,299.88,8.4,D
-8.81027,26.37474,316.44,1.02,1.01,5/21/22,1153,A,62,6.1NRT,300.55,5.84,D
-9.30824,22.81254,324.94,1.57,1.24,5/21/22,1153,A,0,6.1NRT,294.87,31.36,D
-9.31021,22.79818,322.74,1.58,1.24,5/21/22,1153,A,59,6.1NRT,294.51,27.29,D
-9.37154,22.26111,312.89,1.73,1.29,5/21/22,1153,A,27,6.1NRT,296.23,15.57,D
-9.21793,23.3127,331.6,1.45,1.19,5/21/22,1153,A,85,6.1NRT,297.74,45.46,D
-9.58294,20.35275,313.98,2.46,1.51,5/21/22,1153,A,55,6.1NRT,290.45,26.9,D
-8.58554,27.24143,336.44,1,1,5/21/22,1153,A,83,6.1NRT,301.68,32.14,D
-8.57025,27.22082,333.37,1,1,5/21/22,1153,A,86,6.1NRT,298.84,27.25,D
-9.10427,23.2383,351.32,1.46,1.19,5/21/22,1153,A,96,6.1NRT,288.22,107.77,D
-8.77163,25.28267,311.91,1.1,1.05,5/21/22,1153,A,55,6.1NRT,297.69,6.02,D
-8.63991,26.08349,316.27,1.03,1.02,5/21/22,1153,A,67,6.1NRT,300.1,7,D
-8.76187,25.07743,331.4,1.12,1.06,5/21/22,1153,A,84,6.1NRT,300.54,27.75,D
-8.5996,26.17218,321.03,1.03,1.01,5/21/22,1153,A,70,6.1NRT,300.04,11.81,D
-8.7335,25.07332,320.28,1.12,1.06,5/21/22,1153,A,73,6.1NRT,300.85,11.78,D
-8.93667,23.36173,336.57,1.42,1.18,5/21/22,1153,A,88,6.1NRT,299.09,55.83,D
-8.93841,23.34896,319.02,1.42,1.18,5/21/22,1153,A,68,6.1NRT,297.65,20.29,D
-8.55107,26.065,313.83,1.03,1.02,5/21/22,1153,A,53,6.1NRT,298.55,5.93,D
-8.55238,26.05573,321.5,1.03,1.02,5/21/22,1153,A,75,6.1NRT,298.59,13.46,D
-9.34742,20.16944,312.05,2.52,1.53,5/21/22,1153,A,45,6.1NRT,289.37,30.3,D
-8.53283,26.12849,334.03,1.03,1.01,5/21/22,1153,A,86,6.1NRT,302.23,26.5,D
-8.53413,26.11924,361.49,1.03,1.01,5/21/22,1153,A,94,6.1NRT,299.91,85.72,D
-8.54198,26.06369,318.26,1.03,1.02,5/21/22,1153,A,67,6.1NRT,298.13,9.37,D
-8.54329,26.05442,338,1.03,1.02,5/21/22,1153,A,89,6.1NRT,298.53,35.03,D
-8.80014,24.05795,321.35,1.28,1.12,5/21/22,1153,A,66,6.1NRT,299.2,19.18,D
-9.41229,19.30641,312.98,2.96,1.64,5/21/22,1153,A,51,6.1NRT,295.98,34.43,D
-8.51341,26.06904,314.77,1.03,1.02,5/21/22,1153,A,63,6.1NRT,297.45,7.18,D
-8.39599,26.76941,314.44,1,1,5/21/22,1153,A,57,6.1NRT,299.91,5.86,D
-8.79636,23.8555,316.64,1.31,1.14,5/21/22,1153,A,34,6.1NRT,301.82,9.8,D
-8.47669,26.13277,346.22,1.03,1.01,5/21/22,1153,A,93,6.1NRT,303.39,45.18,D
-8.47801,26.12352,357.82,1.03,1.01,5/21/22,1153,A,99,6.1NRT,303.74,71.92,D
-8.47932,26.11428,362.95,1.03,1.01,5/21/22,1153,A,100,6.1NRT,300.1,87.32,D
-9.41119,19.29917,313.59,2.96,1.64,5/21/22,1153,A,47,6.1NRT,295.85,35.06,D
-8.46894,26.1222,334.67,1.03,1.01,5/21/22,1153,A,87,6.1NRT,303.48,25.4,D
-8.47025,26.11296,370.08,1.03,1.01,5/21/22,1153,A,100,6.1NRT,303.69,111.05,D
-8.668,24.64033,326.56,1.18,1.08,5/21/22,1153,A,68,6.1NRT,298.43,22.76,D
-7.96591,29.45756,316.53,1.16,1.07,5/21/22,1153,A,47,6.1NRT,291.55,14.62,D
-8.4339,26.17359,325.84,1.03,1.01,5/21/22,1153,A,79,6.1NRT,300.05,16.17,D
-8.43521,26.16437,320.09,1.03,1.01,5/21/22,1153,A,69,6.1NRT,301.12,8.94,D
-8.67901,24.34437,318.04,1.22,1.1,5/21/22,1153,A,70,6.1NRT,300.07,10.91,D
-9.13586,20.47,320.24,2.37,1.49,5/21/22,1153,A,61,6.1NRT,288.13,44.68,D
-8.46282,25.52029,312.03,1.07,1.03,5/21/22,1153,A,39,6.1NRT,296.06,6.37,D
-9.14058,20.46595,313.1,2.37,1.49,5/21/22,1153,A,47,6.1NRT,290.52,27.25,D
-9.55782,16.86546,311.55,4.61,1.97,5/21/22,1153,A,24,6.1NRT,293.69,63.58,D
-8.89257,22.07133,321.73,1.76,1.3,5/21/22,1153,A,62,6.1NRT,298.16,33.03,D
-8.47889,24.85316,319.45,1.15,1.07,5/21/22,1153,A,62,6.1NRT,302.41,11.28,D
-8.4736,24.85618,317.02,1.14,1.07,5/21/22,1153,A,56,6.1NRT,299.02,11.21,D
-8.15045,26.9994,316.75,1,1,5/21/22,1153,A,62,6.1NRT,301.18,5.88,D
-8.19947,26.65736,319.25,1,1,5/21/22,1153,A,73,6.1NRT,298.57,11.44,D
-8.60277,23.7858,322.07,1.32,1.14,5/21/22,1153,A,76,6.1NRT,299.45,20.13,D
-8.31449,25.78298,313.74,1.05,1.02,5/21/22,1153,A,61,6.1NRT,295.49,6.75,D
-9.01082,20.65492,311.55,2.28,1.46,5/21/22,1153,A,35,6.1NRT,293.94,15.63,D
-8.50051,24.30734,333.98,1.22,1.1,5/21/22,1153,A,86,6.1NRT,300.66,37.69,D
-8.50202,24.29637,323.42,1.23,1.1,5/21/22,1153,A,78,6.1NRT,299.9,20,D
-8.81783,21.94005,342.99,1.8,1.31,5/21/22,1153,A,87,6.1NRT,297.03,101.59,D
-8.05249,27.42546,321.17,1,1,5/21/22,1153,A,72,6.1NRT,300.41,13.11,D
-8.45371,24.57643,321.5,1.18,1.08,5/21/22,1153,A,73,6.1NRT,299.05,18.33,D
-8.79149,22.05035,318.37,1.76,1.3,5/21/22,1153,A,45,6.1NRT,295.15,23.91,D
-8.78189,22.03288,346.02,1.77,1.3,5/21/22,1153,A,88,6.1NRT,298.68,110.44,D
-8.78393,22.01712,322.21,1.77,1.3,5/21/22,1153,A,62,6.1NRT,294.11,31.6,D
